"id","code","name","account_type","taxonomy_ids","reconcile","non_trade","name@pt","deprecated"
"chart_45922","45922","PIA - Não Aceite Fiscalmente - Propriedades de Investimento em Curso","asset_non_current","l10n_pt_apo.pt_taxo_313_s,l10n_pt_apo.pt_taxo_173_m","False","","PIA - Não Aceite Fiscalmente - Propriedades de Investimento em Curso"
"chart_45923","45923","PIA - Não Aceite Fiscalmente - Ativos Fixos Tangíveis em Curso","asset_non_current","l10n_pt_apo.pt_taxo_313_s,l10n_pt_apo.pt_taxo_173_m","False","","PIA - Não Aceite Fiscalmente - Ativos Fixos Tangíveis em Curso"
"chart_45924","45924","PIA - Não Aceite Fiscalmente - Ativos Intangíveis em Curso","asset_non_current","l10n_pt_apo.pt_taxo_313_s,l10n_pt_apo.pt_taxo_173_m","False","","PIA - Não Aceite Fiscalmente - Ativos Intangíveis em Curso"
"chart_45925","45925","PIA - Não Aceite Fiscalmente - Adiantamentos em Investimentos Financeiros","asset_non_current","l10n_pt_apo.pt_taxo_313_s,l10n_pt_apo.pt_taxo_173_m","False","","PIA - Não Aceite Fiscalmente - Adiantamentos em Investimentos Financeiros"
"chart_45926","45926","PIA - Não Aceite Fiscalmente - Adiantamentos em Propriedades de Investimento","asset_non_current","l10n_pt_apo.pt_taxo_313_s,l10n_pt_apo.pt_taxo_173_m","False","","PIA - Não Aceite Fiscalmente - Adiantamentos em Propriedades de Investimento"
"chart_45927","45927","PIA - Não Aceite Fiscalmente - Adiantamentos em Ativos Fixos Tangíveis","asset_non_current","l10n_pt_apo.pt_taxo_313_s,l10n_pt_apo.pt_taxo_173_m","False","","PIA - Não Aceite Fiscalmente - Adiantamentos em Ativos Fixos Tangíveis"
"chart_45928","45928","PIA - Não Aceite Fiscalmente - Adiantamentos em Ativos Intangíveis","asset_non_current","l10n_pt_apo.pt_taxo_313_s,l10n_pt_apo.pt_taxo_173_m","False","","PIA - Não Aceite Fiscalmente - Adiantamentos em Ativos Intangíveis"
"chart_461","461","Financial investments","asset_non_current","l10n_pt_apo.pt_taxo_320_s,l10n_pt_apo.pt_taxo_173_m","False","","Investimentos Financeiros"
"chart_462","462","Investment properties","asset_non_current","l10n_pt_apo.pt_taxo_321_s,l10n_pt_apo.pt_taxo_173_m","False","","Propriedades de investimento"
"chart_463","463","Tangible fixed assets","asset_non_current","l10n_pt_apo.pt_taxo_322_s,l10n_pt_apo.pt_taxo_173_m","False","","Ativos fixos tangíveis"
"chart_464","464","Intangible assets","asset_non_current","l10n_pt_apo.pt_taxo_323_s,l10n_pt_apo.pt_taxo_173_m","False","","Ativos intangíveis"
"chart_465","465","Others","asset_non_current","l10n_pt_apo.pt_taxo_324_s,l10n_pt_apo.pt_taxo_173_m","False","","Outros"
"chart_466","466","Non-current passive held for sale","asset_non_current","l10n_pt_apo.pt_taxo_325_s,l10n_pt_apo.pt_taxo_173_m","False","","Passivos não correntes detidos para venda"
"chart_4691","4691","Financial investments","asset_current",,"False","","Investimentos Financeiros","True"
"chart_46911","46911","ANCDV - PIA - Aceite Fiscalmente - Investimentos Financeiros","asset_non_current","l10n_pt_apo.pt_taxo_326_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Aceite Fiscalmente - Investimentos Financeiros"
"chart_46912","46912","ANCDV - PIA - Aceite Fiscalmente - Propriedades de Investimento","asset_non_current","l10n_pt_apo.pt_taxo_326_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Aceite Fiscalmente - Propriedades de Investimento"
"chart_46913","46913","ANCDV - PIA - Aceite Fiscalmente - Ativos Fixos Tangíveis","asset_non_current","l10n_pt_apo.pt_taxo_326_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Aceite Fiscalmente - Ativos Fixos Tangíveis"
"chart_46914","46914","ANCDV - PIA - Aceite Fiscalmente - Ativos Intangíveis","asset_non_current","l10n_pt_apo.pt_taxo_326_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Aceite Fiscalmente - Ativos Intangíveis"
"chart_46915","46915","ANCDV - PIA - Aceite Fiscalmente - Outros","asset_non_current","l10n_pt_apo.pt_taxo_326_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Aceite Fiscalmente - Outros"
"chart_4692","4692","Investment properties","asset_current",,"False","","Propriedades de investimento","True"
"chart_46921","46921","ANCDV - PIA - Não Aceite Fiscalmente - Investimentos Financeiros","asset_non_current","l10n_pt_apo.pt_taxo_327_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Não Aceite Fiscalmente - Investimentos Financeiros"
"chart_46922","46922","ANCDV - PIA - Não Aceite Fiscalmente - Propriedades de Investimento","asset_non_current","l10n_pt_apo.pt_taxo_327_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Não Aceite Fiscalmente - Propriedades de Investimento"
"chart_46923","46923","ANCDV - PIA - Não Aceite Fiscalmente - Ativos Fixos Tangíveis","asset_non_current","l10n_pt_apo.pt_taxo_327_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Não Aceite Fiscalmente - Ativos Fixos Tangíveis"
"chart_46924","46924","ANCDV - PIA - Não Aceite Fiscalmente - Ativos Intangíveis","asset_non_current","l10n_pt_apo.pt_taxo_327_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Não Aceite Fiscalmente - Ativos Intangíveis"
"chart_46925","46925","ANCDV - PIA - Não Aceite Fiscalmente - Outros","asset_non_current","l10n_pt_apo.pt_taxo_327_s,l10n_pt_apo.pt_taxo_173_m","False","","ANCDV - PIA - Não Aceite Fiscalmente - Outros"
"chart_511","511","Capital Social","equity","l10n_pt_apo.pt_taxo_331_s,l10n_pt_apo.pt_taxo_174_m","False","","Capital Social"
"chart_521","521","Nominal value","equity","l10n_pt_apo.pt_taxo_332_s,l10n_pt_apo.pt_taxo_175_m","False","","Valor nominal"
"chart_522","522","Discounts and bonuses","equity","l10n_pt_apo.pt_taxo_333_s,l10n_pt_apo.pt_taxo_176_m","False","","Descontos e prémios"
"chart_53","53","Other instruments of equity","equity","l10n_pt_apo.pt_taxo_334_s,l10n_pt_apo.pt_taxo_177_m","False","","Outros instrumentos de capital próprio"
"chart_54","54","Emission awards","equity","l10n_pt_apo.pt_taxo_335_s,l10n_pt_apo.pt_taxo_178_m","False","","Prémios de emissão"
"chart_551","551","Legal reserves","equity","l10n_pt_apo.pt_taxo_336_s,l10n_pt_apo.pt_taxo_179_m","False","","Reservas legais"
"chart_552","552","Other reserves","equity","l10n_pt_apo.pt_taxo_337_s,l10n_pt_apo.pt_taxo_180_m","False","","Outras reservas"
"chart_561","561","Resultados Transitados","equity","l10n_pt_apo.pt_taxo_338_s,l10n_pt_apo.pt_taxo_181_m","False","","Resultados Transitados"
"chart_5711","5711","Transition adjustments","equity","l10n_pt_apo.pt_taxo_339_s,l10n_pt_apo.pt_taxo_181_m","False","","Ajustamentos de transição"
"chart_5712","5712","Unlavoded profits","equity","l10n_pt_apo.pt_taxo_340_s,l10n_pt_apo.pt_taxo_181_m","False","","Lucros não atribuídos"
"chart_5713","5713","Arising from other variations in the capitals of the participated","equity","l10n_pt_apo.pt_taxo_341_s,l10n_pt_apo.pt_taxo_181_m","False","","Decorrentes de outras variações nos capitais próprios das participadas"
"chart_579","579","Others","equity","l10n_pt_apo.pt_taxo_181_m","False","","Outros"
"chart_5811","5811","Before income tax","equity","l10n_pt_apo.pt_taxo_343_s,l10n_pt_apo.pt_taxo_182_m","False","","Antes de imposto sobre o rendimento"
"chart_5812","5812","Deferred taxes","equity","l10n_pt_apo.pt_taxo_344_s,l10n_pt_apo.pt_taxo_182_m","False","","Ativos por impostos diferidos"
"chart_5891","5891","Before income tax","equity","l10n_pt_apo.pt_taxo_183_m","False","","Antes de imposto sobre o rendimento"
"chart_5892","5892","Deferred taxes","equity","l10n_pt_apo.pt_taxo_183_m","False","","Ativos por impostos diferidos"
"chart_591","591","Differences in conversion of financial statements","equity","l10n_pt_apo.pt_taxo_347_s,l10n_pt_apo.pt_taxo_184_m","False","","Diferenças de conversão de demonstrações financeiras"
"chart_592","592","Deferred tax adjustments","equity","l10n_pt_apo.pt_taxo_348_s,l10n_pt_apo.pt_taxo_184_m","False","","Ajustamentos por impostos diferidos"
"chart_5931","5931","Assigned subsidies","equity","l10n_pt_apo.pt_taxo_349_s,l10n_pt_apo.pt_taxo_184_m","False","","Subsídios atribuídos"
"chart_5932","5932","Subsidies adjustments","equity","l10n_pt_apo.pt_taxo_350_s,l10n_pt_apo.pt_taxo_185_m","False","","Ajustamentos em subsídios"
"chart_594","594","Donations","equity","l10n_pt_apo.pt_taxo_351_s,l10n_pt_apo.pt_taxo_186_m","False","","Doações"
"chart_599","599","Others","equity","","False","","Outros"
"chart_611","611","Goods","expense_direct_cost","l10n_pt_apo.pt_taxo_353_s,l10n_pt_apo.pt_taxo_188_m","False","","Mercadorias"
"chart_612","612","Raw materials, subsidiaries and consumption","expense_direct_cost","l10n_pt_apo.pt_taxo_354_s,l10n_pt_apo.pt_taxo_189_m","False","","Matérias-primas, subsidiárias e de consumo"
"chart_613","613","Biological assets (Purchases)","expense_direct_cost","l10n_pt_apo.pt_taxo_355_s,l10n_pt_apo.pt_taxo_189_m","False","","Ativos biológicos (compras)"
"chart_621","621","Subcontracts","expense",,"False","","Subcontratos","True"
"chart_6211","6211","Subcontratos - Mercado Nacional","expense","l10n_pt_apo.pt_taxo_356_s,l10n_pt_apo.pt_taxo_190_m","False","","Subcontratos - Mercado Nacional"
"chart_6212","6212","Subcontratos - Mercado Intracomunitário","expense","l10n_pt_apo.pt_taxo_356_s,l10n_pt_apo.pt_taxo_190_m","False","","Subcontratos - Mercado Intracomunitário"
"chart_6213","6213","Subcontratos - Mercado Extracomunitário","expense","l10n_pt_apo.pt_taxo_356_s,l10n_pt_apo.pt_taxo_190_m","False","","Subcontratos - Mercado Extracomunitário"
"chart_6221","6221","Specialized jobs","expense",,"False","","Trabalhos especializados","True"
"chart_62211","62211","Trabalhos Especializados - Mercado Nacional","expense","l10n_pt_apo.pt_taxo_357_s,l10n_pt_apo.pt_taxo_191_m","False","","Trabalhos Especializados - Mercado Nacional"
"chart_62212","62212","Trabalhos Especializados - Mercado Intracomunitário","expense","l10n_pt_apo.pt_taxo_357_s,l10n_pt_apo.pt_taxo_191_m","False","","Trabalhos Especializados - Mercado Intracomunitário"
"chart_62213","62213","Trabalhos Especializados - Mercado Extracomunitário","expense","l10n_pt_apo.pt_taxo_357_s,l10n_pt_apo.pt_taxo_191_m","False","","Trabalhos Especializados - Mercado Extracomunitário"
"chart_6222","6222","Advertising and marketing","expense",,"False","","Publicidade e propaganda","True"
"chart_62221","62221","Publicidade e Propaganda - Mercado Nacional","expense","l10n_pt_apo.pt_taxo_358_s,l10n_pt_apo.pt_taxo_191_m","False","","Publicidade e Propaganda - Mercado Nacional"
"chart_62222","62222","Publicidade e Propaganda - Mercado Intracomunitário","expense","l10n_pt_apo.pt_taxo_358_s,l10n_pt_apo.pt_taxo_191_m","False","","Publicidade e Propaganda - Mercado Intracomunitário"
"chart_62223","62223","Publicidade e Propaganda - Mercado Extracomunitário","expense","l10n_pt_apo.pt_taxo_358_s,l10n_pt_apo.pt_taxo_191_m","False","","Publicidade e Propaganda - Mercado Extracomunitário"
"chart_6223","6223","Surveillance and security","expense",,"False","","Vigilância e segurança","True"
"chart_62231","62231","Vigilância e Segurança - Mercado Nacional","expense","l10n_pt_apo.pt_taxo_359_s,l10n_pt_apo.pt_taxo_191_m","False","","Vigilância e Segurança - Mercado Nacional"
"chart_62232","62232","Vigilância e Segurança - Mercado Intracomunitário","expense","l10n_pt_apo.pt_taxo_359_s,l10n_pt_apo.pt_taxo_191_m","False","","Vigilância e Segurança - Mercado Intracomunitário"
"chart_62233","62233","Vigilância e Segurança - Mercado Extracomunitário","expense","l10n_pt_apo.pt_taxo_359_s,l10n_pt_apo.pt_taxo_191_m","False","","Vigilância e Segurança - Mercado Extracomunitário"
"chart_6224","6224","Fees","expense",,"False","","Honorários","True"
"chart_62241","62241","Honorários - Mercado Nacional","expense","l10n_pt_apo.pt_taxo_360_s,l10n_pt_apo.pt_taxo_191_m","False","","Honorários - Mercado Nacional"
"chart_62242","62242","Honorários - Mercado Intracomunitário","expense","l10n_pt_apo.pt_taxo_360_s,l10n_pt_apo.pt_taxo_191_m","False","","Honorários - Mercado Intracomunitário"
"chart_62243","62243","Honorários - Mercado Extracomunitário","expense","l10n_pt_apo.pt_taxo_360_s,l10n_pt_apo.pt_taxo_191_m","False","","Honorários - Mercado Extracomunitário"
"chart_6225","6225","Commissions","expense",,"False","","Comissões","True"
"chart_62251","62251","Comissões - Mercado Nacional","expense","l10n_pt_apo.pt_taxo_361_s,l10n_pt_apo.pt_taxo_191_m","False","","Comissões - Mercado Nacional"
"chart_62252","62252","Comissões - Mercado Intracomunitário","expense","l10n_pt_apo.pt_taxo_361_s,l10n_pt_apo.pt_taxo_191_m","False","","Comissões - Mercado Intracomunitário"
"chart_62253","62253","Comissões - Mercado Extracomunitário","expense","l10n_pt_apo.pt_taxo_361_s,l10n_pt_apo.pt_taxo_191_m","False","","Comissões - Mercado Extracomunitário"
"chart_6226","6226","Conservation and repair","expense",,"False","","Conservação e reparação","True"
"chart_62261111","62261111","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (8%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (8%) - Base Tributável"
"chart_62261112","62261112","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (8%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (8%) - IVA não dedutível"
"chart_62261121","62261121","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (25%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (25%) - Base Tributável"
"chart_62261122","62261122","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (25%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (25%) - IVA não dedutível"
"chart_62261131","62261131","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (32%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (32%) - Base Tributável"
"chart_62261132","62261132","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (32%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (32%) - IVA não dedutível"
"chart_62261141","62261141","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (0%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (0%) - Base Tributável"
"chart_62261142","62261142","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (0%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPM  - Sujeito a TA (0%) - IVA não dedutível"
"chart_62261211","62261211","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (2,5%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (2,5%) - Base Tributável"
"chart_62261212","62261212","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (2,5%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (2,5%) - IVA não dedutível"
"chart_62261221","62261221","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (7,5%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (7,5%) - Base Tributável"
"chart_62261222","62261222","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (7,5%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (7,5%) - IVA não dedutível"
"chart_62261231","62261231","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (15%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (15%) - Base Tributável"
"chart_62261232","62261232","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (15%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (15%) - IVA não dedutível"
"chart_62261241","62261241","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (0%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (0%) - Base Tributável"
"chart_62261242","62261242","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (0%) - IVA não dedutível","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - VLPHP  - Sujeito a TA (0%) - IVA não dedutível"
"chart_62261311","62261311","Conservação e Reparação - Mercado Nacional - GPL ou GNV  - Sujeito a TA (2,5%) - Base Tributável","expense","l10n_pt_apo.pt_taxo_362_s,l10n_pt_apo.pt_taxo_191_m","False","","Conservação e Reparação - Mercado Nacional - GPL ou GNV  - Sujeito a TA (2,5%) - Base Tributável"
